Date,Name,Year,Letterboxd URI,Rating,Plot,Director1,Director2,Genre1,Genre2,Country1,Country2,RatingAvg,RatingCount
2021-04-14,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,3.5,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",Gore Verbinski,,Fantasy,Adventure,USA,,3.95,1258731
2021-04-14,Winnie the Pooh: A Very Merry Pooh Year,2002,https://boxd.it/1PA6,3.5,It's Christmastime in the Hundred Acre Wood and all of the gang is getting ready with presents and decorations. The gang makes a list of what they want for Christmas and send it to Santa Claus - except that Pooh forgot to ask for something. So he heads out to retrieve the letter and get it to Santa by Christmas...which happens to be tomorrow!,Ed Wexler,Gary Katona,Animation,Family,USA,,3.39,6822
2021-04-14,The Incredibles,2004,https://boxd.it/1XLm,4.0,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",Brad Bird,,Animation,Family,USA,,4.07,1640859
2021-04-14,School of Rock,2003,https://boxd.it/28xK,3.5,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",Richard Linklater,,Music,Comedy,USA,,3.77,861539
2021-04-14,Stagecoach,1939,https://boxd.it/297S,4.0,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",John Ford,,Western,Adventure,USA,,3.98,76440
2021-04-14,Gone with the Wind,1939,https://boxd.it/29Fq,4.5,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,Victor Fleming,,Romance,Drama,USA,,3.85,192484
2021-04-14,Harry Potter and the Goblet of Fire,2005,https://boxd.it/29Qo,3.5,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",Mike Newell,,Adventure,Fantasy,UK,USA,3.85,1568315
2021-04-14,Troy,2004,https://boxd.it/29TW,3.5,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",Wolfgang Petersen,,History,War,USA,,3.39,341602
2021-04-14,The Wizard of Oz,1939,https://boxd.it/29Xu,4.0,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",Victor Fleming,,Adventure,Family,USA,,3.95,655803
2021-04-14,City of God,2002,https://boxd.it/2a2a,4.5,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",Fernando Meirelles,,Drama,Crime,Brazil,France,4.54,759776
2021-04-14,Spider-Man 2,2004,https://boxd.it/2a88,4.5,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well...",Sam Raimi,,Action,Science Fiction,USA,,3.9,1498658
2021-04-14,Mystic River,2003,https://boxd.it/2aAG,4.0,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,Clint Eastwood,,Thriller,Mystery,USA,,3.85,343701
2021-04-14,Bruce Almighty,2003,https://boxd.it/2aCC,3.5,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.",Tom Shadyac,,Comedy,Fantasy,USA,,3.23,399889
2021-04-14,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/7FPC,3.5,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",David Yates,,Adventure,Fantasy,UK,USA,3.15,861594
2021-04-14,Room,2015,https://boxd.it/7T0y,4.0,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",Lenny Abrahamson,,Drama,Thriller,Canada,Ireland,3.97,690289
2021-04-14,It Follows,2014,https://boxd.it/87wo,4.0,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",David Robert Mitchell,,Horror,Mystery,USA,,3.45,668499
2021-04-14,Insidious: Chapter 3,2015,https://boxd.it/8BkM,2.5,"A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.",Leigh Whannell,,Horror,Thriller,Canada,USA,2.59,147135
2021-04-14,Youth,2015,https://boxd.it/9Y7S,3.5,"Two lifelong friends bond whilst vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?",Paolo Sorrentino,,Comedy,Romance,Italy,France,3.73,73819
2021-04-14,Loving Vincent,2017,https://boxd.it/biIQ,4.0,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,Hugh Welchman,DK Welchman,Drama,Animation,UK,Poland,3.99,218420
2021-04-14,Sully,2016,https://boxd.it/cD8Q,3.5,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",Clint Eastwood,,Drama,History,USA,,3.47,241273
2021-04-14,Citizen Kane,1941,https://boxd.it/71O,4.5,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",Orson Welles,,Drama,Mystery,USA,,4.2,505278
2021-04-14,"The Legend of Al, John and Jack",2002,https://boxd.it/164a,4.0,"Hapless Depression-era gangsters Al, John and Jack find out their boss wants to get rid of them and come up with a plan to sell him to the FBI, but Al's short-term memory loss could make it difficult.",Massimo Venier,Aldo Baglio,Comedy,Crime,Italy,,3.56,8623
2021-04-14,Memories of Murder,2003,https://boxd.it/1TSo,4.0,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",Bong Joon Ho,,Thriller,Drama,South Korea,,4.42,603713
2021-04-14,"I, Robot",2004,https://boxd.it/27y8,3.5,"In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",Alex Proyas,,Action,Science Fiction,USA,Germany,3.17,328138
2021-04-14,Live Free or Die Hard,2007,https://boxd.it/28zQ,3.5,"John McClane is back and badder than ever, and this time he calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",Len Wiseman,,Action,Thriller,UK,USA,2.93,121486
2021-04-14,Mr. & Mrs. Smith,2005,https://boxd.it/29CG,3.5,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",Doug Liman,,Thriller,Drama,Switzerland,USA,3.26,811901
2021-04-14,Lost in Translation,2003,https://boxd.it/2b0E,4.0,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Sofia Coppola,,Drama,Comedy,UK,USA,3.79,1080315
2021-04-14,Walk the Line,2005,https://boxd.it/2bdS,4.0,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",James Mangold,,Music,Drama,Germany,USA,3.82,191424
2021-04-14,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,4.0,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,Ben Stiller,,Comedy,Adventure,UK,USA,3.8,545313
2021-04-14,X-Men: Apocalypse,2016,https://boxd.it/7eJi,3.0,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",Bryan Singer,,Science Fiction,Adventure,USA,,2.62,544267
2021-04-14,What We Do in the Shadows,2014,https://boxd.it/7eQy,4.0,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,Taika Waititi,Jemaine Clement,Horror,Comedy,New Zealand,USA,4.12,522381
2021-04-14,I Can Quit Whenever I Want,2014,https://boxd.it/7kAm,4.0,"A university researcher is fired because of the cuts to university. To earn a living he decides to produce drugs recruiting his former colleagues, who despite their skills are living at the margins of society.",Sydney Sibilia,,Comedy,,Italy,,3.53,12996
2021-04-14,Kung Fury,2015,https://boxd.it/7mSM,4.0,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer. Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",David Sandberg,,Science Fiction,Comedy,Sweden,USA,3.59,68876
